date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
1991-05-01,1,2228,NG023,952.0,78.742645,59.0472,165.93488,128.68777,295.4359,206.52402,130.75146,127.86126,142.03395,final
1991-05-11,1,2228,NG023,952.0,66.02731,52.34923,182.7689,146.45879,355.09558,255.24962,123.8505,123.973595,138.36545,final
1991-05-21,1,2228,NG023,952.0,87.84349,59.221954,232.61345,170.61838,435.74158,310.23105,144.56659,135.30103,139.81541,final
1991-06-01,1,2228,NG023,952.0,65.69538,67.94923,219.5662,179.52042,487.39282,367.69638,96.91039,121.70262,132.11635,final
1991-06-11,1,2228,NG023,952.0,64.73845,56.49009,218.27733,183.66127,513.74475,409.36664,113.41413,118.34827,125.1898,final
1991-06-21,1,2228,NG023,952.0,58.67857,62.237534,189.11241,186.67686,560.9507,458.4997,94.70688,101.27065,122.10379,final
1991-07-01,1,2228,NG023,952.0,84.70273,65.15301,208.11975,183.88063,593.6208,492.08884,127.867256,112.83304,120.42531,final
1991-07-11,1,2228,NG023,952.0,75.16071,67.22136,218.54202,194.61191,619.5882,524.732,110.99309,111.98832,117.90645,final
1991-07-21,1,2228,NG023,952.0,64.77311,73.7999,224.63654,206.17427,646.3624,563.4695,88.54467,108.74267,114.58177,final
1991-08-01,1,2228,NG023,952.0,85.9874,65.67948,225.92122,206.70074,653.6072,570.1018,128.7324,109.07907,114.520096,final
1991-08-11,1,2228,NG023,952.0,137.77206,74.19377,288.53256,213.67314,725.3519,591.94635,180.28194,134.23347,122.348,final
1991-08-21,1,2228,NG023,952.0,86.79307,95.11628,310.55252,234.98953,724.3015,627.84064,91.686455,131.48595,115.242516,final
1991-09-01,1,2228,NG023,952.0,38.615547,73.10963,263.18066,242.41968,697.2216,633.00104,55.83889,108.391,110.0659,final
1991-09-11,1,2228,NG023,952.0,91.405464,79.24685,216.81409,247.47276,723.8887,655.7578,114.43213,87.856636,110.31102,final
1991-09-21,1,2228,NG023,952.0,74.582985,81.02357,204.604,233.38004,739.7931,674.5438,92.513,87.928505,109.60193,final
1991-10-01,1,2228,NG023,952.0,49.27731,52.183228,215.26576,212.45364,704.3677,661.57404,94.918236,101.293205,106.41993,final
1991-10-11,1,2228,NG023,952.0,42.702732,54.911522,166.56302,188.11832,671.90967,649.2642,79.62196,88.838295,103.461205,final
1991-10-21,1,2228,NG023,952.0,67.51786,57.309803,159.4979,164.40456,674.6544,632.7741,116.382744,97.103584,106.566635,final
1991-11-01,1,2228,NG023,952.0,3.1186974,6.925875,113.339294,119.1472,591.78577,574.0205,68.076324,95.321754,103.06816,final
1991-11-11,1,2228,NG023,952.0,0.9432773,1.8646709,71.579834,66.10035,454.9569,501.6914,86.57775,107.70669,90.776535,final
1991-11-21,1,2228,NG023,952.0,0.5409664,1.1265407,4.602941,9.917087,368.7048,407.7017,90.44201,64.37545,90.55083,final
1991-12-01,1,2228,NG023,952.0,2.889706,2.5570378,4.3739495,5.5482492,332.97897,337.1491,104.40209,88.86734,98.78119,final
1991-12-11,1,2228,NG023,952.0,1.3939075,1.8338585,4.8245797,5.517437,242.96744,259.7361,93.56219,93.41229,93.66589,final
1991-12-21,1,2228,NG023,952.0,2.072479,1.8489146,6.3560925,6.239811,170.45694,180.56145,103.26424,101.034546,94.554634,final
1992-01-01,1,2228,NG023,952.0,1.0882353,1.4741946,4.5546217,5.2865195,122.26787,128.31317,94.0385,92.88488,95.46534,final
1992-01-11,1,2228,NG023,952.0,0.99264705,1.4584733,4.1533613,4.8163867,80.55778,75.55266,92.78737,93.24573,106.21347,final
1992-01-21,1,2228,NG023,952.0,1.6680672,2.1438024,3.7489495,5.0764704,14.707983,21.09545,93.34058,86.82553,75.52268,final
1992-02-01,1,2228,NG023,952.0,1.4600841,2.3435574,4.120798,5.945833,13.049369,16.871464,87.96941,83.32667,82.52475,final
1992-02-11,1,2228,NG023,952.0,1.4569328,3.6236343,4.585084,8.110994,13.5630245,18.645973,74.87485,73.10722,78.50395,final
1992-02-21,1,2228,NG023,952.0,1.6302521,4.2405114,4.547269,10.207703,14.65231,21.755041,71.75201,62.779163,73.452736,final
1992-03-01,1,2228,NG023,952.0,3.4002101,10.483893,6.4873953,18.34804,15.162815,29.58039,54.251278,49.200684,58.307076,final
1992-03-11,1,2228,NG023,952.0,20.930672,14.819853,25.961134,29.544258,34.699577,42.471638,130.8318,89.62744,83.62799,final
1992-03-21,1,2228,NG023,952.0,9.677521,13.104482,34.0084,38.40823,42.30462,53.6924,81.071205,89.86406,80.59752,final
1992-04-01,1,2228,NG023,952.0,27.539915,31.563866,58.14811,59.4882,68.7563,83.782074,88.99474,97.92195,83.07567,final
1992-04-11,1,2228,NG023,952.0,50.755253,34.57822,87.97269,79.24657,118.518906,116.90182,140.87358,110.357834,101.326546,final
1992-04-21,1,2228,NG023,952.0,22.55252,35.06236,100.84769,101.204445,139.40337,149.82037,68.774086,99.664085,93.27155,final
1992-05-01,1,2228,NG023,952.0,70.25315,59.0472,143.56091,128.68777,208.19644,206.52402,117.49641,111.125275,100.79066,final
1992-05-11,1,2228,NG023,952.0,71.42227,52.34923,164.22794,146.45879,278.16177,255.24962,133.2577,111.73201,108.8039,final
1992-05-21,1,2228,NG023,952.0,64.94118,59.221954,206.6166,170.61838,341.47272,310.23105,108.905396,120.49798,109.91073,final
1992-06-01,1,2228,NG023,952.0,85.29622,67.94923,221.65967,179.52042,423.3687,367.69638,123.77955,122.83717,114.93772,final
1992-06-11,1,2228,NG023,952.0,40.90126,56.49009,191.13866,183.66127,443.33923,409.36664,74.648224,103.96339,108.19868,final
1992-06-21,1,2228,NG023,952.0,45.840336,62.237534,172.03781,186.67686,479.50208,458.4997,75.61303,92.36264,104.531265,final
1992-07-01,1,2228,NG023,952.0,46.788864,65.15301,133.53046,183.88063,498.75104,492.08884,73.82273,73.34286,101.34025,final
1992-07-11,1,2228,NG023,952.0,62.090336,67.22136,154.71953,194.61191,510.08612,524.732,92.89542,80.01503,97.23523,final
1992-07-21,1,2228,NG023,952.0,69.934875,73.7999,178.81407,206.17427,557.4685,563.4695,95.095146,87.04378,98.94436,final
1992-08-01,1,2228,NG023,952.0,46.8771,65.67948,178.90231,206.70074,534.0924,570.1018,73.39768,86.868996,93.7386,final
1992-08-11,1,2228,NG023,952.0,47.283615,74.19377,164.0956,213.67314,509.9538,591.94635,66.01986,77.32802,86.26467,final
1992-08-21,1,2228,NG023,952.0,43.659664,95.11628,137.82039,234.98953,488.6723,627.84064,48.603146,59.51109,78.00894,final
1992-09-01,1,2228,NG023,952.0,74.11975,73.10963,165.06303,242.41968,477.4958,633.00104,101.29322,68.73465,75.626175,final
1992-09-11,1,2228,NG023,952.0,103.84979,79.24685,221.62921,247.47276,540.44434,655.7578,129.2034,89.763824,82.548294,final
1992-09-21,1,2228,NG023,952.0,96.336136,81.02357,274.30566,233.38004,590.9401,674.5438,117.80044,117.16822,87.69708,final
1992-10-01,1,2228,NG023,952.0,26.306723,52.183228,226.49265,212.45364,570.45795,661.57404,54.74809,106.456085,86.33069,final
1992-10-11,1,2228,NG023,952.0,32.943275,54.911522,155.58614,188.11832,541.3109,649.2642,63.332184,83.154274,83.500046,final
1992-10-21,1,2228,NG023,952.0,42.365547,57.309803,101.61555,164.40456,513.7416,632.7741,76.016205,62.935467,81.33625,final
1992-11-01,1,2228,NG023,952.0,16.179623,6.925875,91.48845,119.1472,483.04413,574.0205,177.59387,77.721,84.28788,final
1992-11-11,1,2228,NG023,952.0,1.3792017,1.8646709,59.92437,66.10035,437.1397,501.6914,92.92801,91.31371,87.260155,final
1992-11-21,1,2228,NG023,952.0,0.89915967,1.1265407,18.457985,9.917087,394.3792,407.7017,96.28859,157.2558,96.77188,final
1992-12-01,1,2228,NG023,952.0,1.5315126,2.5570378,3.809874,5.5482492,321.791,337.1491,86.429535,83.51977,95.51128,final
1992-12-11,1,2228,NG023,952.0,1.1733193,1.8338585,3.6039915,5.517437,219.1145,259.7361,90.33431,81.80692,84.65581,final
1992-12-21,1,2228,NG023,952.0,1.347689,1.8489146,4.052521,6.239811,124.126045,180.56145,92.68168,80.539795,69.58667,final
1993-01-01,1,2228,NG023,952.0,1.1081933,1.4741946,3.629202,5.2865195,98.92752,128.31317,94.34677,83.88845,77.95743,final
1993-01-11,1,2228,NG023,952.0,0.9852941,1.4584733,3.4411764,4.8163867,66.969536,75.55266,92.673515,85.99066,89.3447,final
1993-01-21,1,2228,NG023,952.0,1.2741597,2.1438024,3.367647,5.0764704,25.878153,21.09545,87.82661,83.04145,118.32773,final
1993-02-01,1,2228,NG023,952.0,2.0556722,2.3435574,4.315126,5.945833,11.754202,16.871464,96.07976,85.102036,76.60302,final
1993-02-11,1,2228,NG023,952.0,6.615546,3.6236343,9.945378,8.110994,16.990547,18.645973,134.69432,113.99119,92.999115,final
1993-02-21,1,2228,NG023,952.0,4.2111344,4.2405114,12.882353,10.207703,20.302519,21.755041,99.68208,117.58747,94.57104,final
1993-03-01,1,2228,NG023,952.0,19.17227,10.483893,29.998951,18.34804,37.943275,29.58039,156.11235,149.90102,124.18389,final
1993-03-11,1,2228,NG023,952.0,22.013655,14.819853,45.397057,29.544258,58.783615,42.471638,136.29594,145.89127,134.36151,final
1993-03-21,1,2228,NG023,952.0,7.1365547,13.104482,48.32248,38.40823,64.57248,53.6924,67.036194,122.83956,118.53745,final
1993-04-01,1,2228,NG023,952.0,22.534664,31.563866,51.684875,59.4882,85.99895,83.782074,75.30567,87.899605,102.49698,final
1993-04-11,1,2228,NG023,952.0,19.62605,34.57822,49.29727,79.24657,104.63971,116.90182,62.22122,64.450424,89.940994,final
1993-04-21,1,2228,NG023,952.0,31.62395,35.06236,73.78466,101.204445,134.9895,149.82037,91.41735,74.182076,90.42059,final
1993-05-01,1,2228,NG023,952.0,69.788864,59.0472,121.038864,128.68777,202.72269,206.52402,116.77149,94.27853,98.20288,final
1993-05-11,1,2228,NG023,952.0,39.5021,52.34923,140.91492,146.45879,235.60925,255.24962,77.59843,96.33968,92.453255,final
1993-05-21,1,2228,NG023,952.0,41.657562,59.221954,150.94853,170.61838,273.05566,310.23105,72.65049,88.79967,88.20694,final
1993-06-01,1,2228,NG023,952.0,82.315125,67.94923,163.4748,179.52042,336.19855,367.69638,119.69301,91.304146,91.54866,final
1993-06-11,1,2228,NG023,952.0,38.153362,56.49009,162.12605,183.66127,352.33823,409.36664,70.17938,88.58524,86.23721,final
1993-06-21,1,2228,NG023,952.0,66.41071,62.237534,186.87921,186.67686,411.61237,458.4997,106.20662,100.105576,89.88406,final
1993-07-01,1,2228,NG023,952.0,42.557774,65.15301,147.12184,183.88063,431.6355,492.08884,67.7915,80.53861,87.838524,final
1993-07-11,1,2228,NG023,952.0,37.55252,67.22136,146.52101,194.61191,449.56195,524.732,58.91958,75.90781,85.8098,final
1993-07-21,1,2228,NG023,952.0,67.42437,73.7999,147.53467,206.17427,485.3624,563.4695,91.90922,72.23166,86.26011,final
1993-08-01,1,2228,NG023,952.0,56.689075,65.67948,161.66597,206.70074,472.26263,570.1018,87.28004,78.72716,82.9875,final
1993-08-11,1,2228,NG023,952.0,52.67017,74.19377,176.78362,213.67314,485.4307,591.94635,72.8216,83.13029,82.15658,final
1993-08-21,1,2228,NG023,952.0,96.125,95.11628,205.48425,234.98953,539.89813,627.84064,101.007545,87.7056,86.10353,final
1993-09-01,1,2228,NG023,952.0,90.042015,73.10963,238.83719,242.41968,547.625,633.00104,121.67772,98.55206,86.618195,final
1993-09-11,1,2228,NG023,952.0,85.34664,79.24685,271.51367,247.47276,594.8183,655.7578,107.24038,109.52218,90.77733,final
1993-09-21,1,2228,NG023,952.0,77.385506,81.02357,252.77417,233.38004,605.7931,674.5438,95.77085,108.13581,89.88281,final
1993-10-01,1,2228,NG023,952.0,56.76996,52.183228,219.5021,212.45364,620.00525,661.57404,108.02112,103.24136,93.76382,final
1993-10-11,1,2228,NG023,952.0,53.357143,54.911522,187.5126,188.11832,635.8099,649.2642,97.40554,99.68635,97.94359,final
1993-10-21,1,2228,NG023,952.0,39.760506,57.309803,149.8876,164.40456,608.146,632.7741,71.83542,91.430595,96.13843,final
1993-11-01,1,2228,NG023,952.0,4.5010505,6.925875,97.6187,119.1472,555.958,574.0205,79.66754,82.65889,96.88051,final
1993-11-11,1,2228,NG023,952.0,2.1932774,1.8646709,46.454834,66.10035,505.48108,501.6914,104.78692,72.369316,100.74793,final
1993-11-21,1,2228,NG023,952.0,2.6239495,1.1265407,9.318277,9.917087,411.98004,407.7017,124.44135,95.985756,101.03667,final
1993-12-01,1,2228,NG023,952.0,5.0966387,2.5570378,9.913866,5.5482492,327.03467,337.1491,133.60577,141.38712,97.043846,final
1993-12-11,1,2228,NG023,952.0,1.5346639,1.8338585,9.255252,5.517437,243.22269,259.7361,95.62189,135.53922,93.76231,final
1993-12-21,1,2228,NG023,952.0,1.6533613,1.8489146,8.284664,6.239811,167.49055,180.56145,97.14475,118.19295,92.95603,final
1994-01-01,1,2228,NG023,952.0,2.0682774,1.4741946,5.256303,5.2865195,112.78886,128.31317,109.17617,99.706245,88.355,final
1994-01-11,1,2228,NG023,952.0,1.9558823,1.4584733,5.6775208,4.8163867,61.387608,75.55266,107.701645,108.77241,82.41516,final
1994-01-21,1,2228,NG023,952.0,3.980042,2.1438024,8.004202,5.0764704,25.607143,21.09545,125.70394,129.05513,117.2892,final
1994-02-01,1,2228,NG023,952.0,1.4285715,2.3435574,7.364496,5.945833,22.534664,16.871464,87.54029,112.960754,125.893105,final
1994-02-11,1,2228,NG023,952.0,2.7993698,3.6236343,8.207983,8.110994,23.140757,18.645973,90.4418,100.73975,119.00866,final
1994-02-21,1,2228,NG023,952.0,1.9989495,4.2405114,6.226891,10.207703,22.515757,21.755041,75.74202,73.823715,102.84326,final
1994-03-01,1,2228,NG023,952.0,5.762605,10.483893,10.560925,18.34804,23.181723,29.58039,69.50839,66.647675,81.496254,final
1994-03-11,1,2228,NG023,952.0,7.8245797,14.819853,15.586134,29.544258,29.471638,42.471638,64.70573,59.593506,72.61523,final
1994-03-21,1,2228,NG023,952.0,9.947479,13.104482,23.534664,38.40823,37.765755,53.6924,82.562325,65.73561,72.86421,final
1994-04-01,1,2228,NG023,952.0,47.707985,31.563866,65.48004,59.4882,83.405464,83.782074,144.1532,109.29137,99.575806,final
1994-04-11,1,2228,NG023,952.0,33.221638,34.57822,90.877106,79.24657,114.67122,116.90182,96.5724,113.80535,98.170166,final
1994-04-21,1,2228,NG023,952.0,35.540966,35.06236,116.4706,101.204445,146.23215,149.82037,101.19466,114.374306,97.68233,final
1994-05-01,1,2228,NG023,952.0,66.893906,59.0472,135.65651,128.68777,211.69748,206.52402,112.25145,105.21269,102.44581,final
1994-05-11,1,2228,NG023,952.0,62.335083,52.34923,164.76996,146.45879,271.23322,255.24962,117.41235,112.089874,106.14164,final
1994-05-21,1,2228,NG023,952.0,54.72374,59.221954,183.95273,170.61838,323.958,310.23105,92.99583,107.5928,104.35457,final
1994-06-01,1,2228,NG023,952.0,73.01786,67.94923,190.07669,179.52042,391.21323,367.69638,106.94816,105.720924,106.30993,final
1994-06-11,1,2228,NG023,952.0,35.9958,56.49009,163.7374,183.66127,419.38443,409.36664,66.67058,89.43934,102.41761,final
1994-06-21,1,2228,NG023,952.0,58.935925,62.237534,167.94958,186.67686,468.3729,458.4997,95.08963,90.22977,102.13014,final
1994-07-01,1,2228,NG023,952.0,65.463234,65.15301,160.39496,183.88063,486.1281,492.08884,100.442215,87.565865,98.80087,final
1994-07-11,1,2228,NG023,952.0,64.31092,67.22136,188.71008,194.61191,517.2174,524.732,95.970116,97.04335,98.581436,final
1994-07-21,1,2228,NG023,952.0,49.834034,73.7999,179.60818,206.17427,531.51044,563.4695,69.58643,87.41982,94.37805,final
1994-08-01,1,2228,NG023,952.0,107.375,65.67948,221.51996,206.70074,571.9916,570.1018,158.9924,107.00008,100.3286,final
1994-08-11,1,2228,NG023,952.0,129.61554,74.19377,286.8246,213.67314,639.2721,591.94635,169.98248,133.45242,107.92798,final
1994-08-21,1,2228,NG023,952.0,111.66912,95.11628,348.65967,234.98953,696.21747,627.84064,116.533615,147.36462,110.80475,final
1994-09-01,1,2228,NG023,952.0,71.28151,73.10963,312.56616,242.41968,694.4811,633.00104,97.65955,128.35121,109.63635,final
1994-09-11,1,2228,NG023,952.0,82.809875,79.24685,265.7605,247.47276,741.29517,655.7578,104.22927,107.243454,112.94534,final
1994-09-21,1,2228,NG023,952.0,76.48319,81.02357,230.57458,233.38004,758.8424,674.5438,94.72195,98.82312,112.40517,final
1994-10-01,1,2228,NG023,952.0,44.369747,52.183228,203.66281,212.45364,737.74896,661.57404,86.33607,95.957375,111.42783,final
1994-10-11,1,2228,NG023,952.0,68.6166,54.911522,189.46954,188.11832,742.0546,649.2642,122.875534,100.699684,114.1824,final
1994-10-21,1,2228,NG023,952.0,65.41071,57.309803,178.39706,164.40456,757.6313,632.7741,113.00102,108.25982,119.57703,final
1994-11-01,1,2228,NG023,952.0,5.1334033,6.925875,139.16072,119.1472,655.38965,574.0205,84.9699,116.120804,114.052895,final
1994-11-11,1,2228,NG023,952.0,1.1281513,1.8646709,71.672264,66.10035,526.90234,501.6914,89.270874,107.836685,104.9756,final
1994-11-21,1,2228,NG023,952.0,0.60294116,1.1265407,6.8644958,9.917087,415.83612,407.7017,91.45358,79.536285,101.971016,final
1994-12-01,1,2228,NG023,952.0,1.5136554,2.5570378,3.2447479,5.5482492,346.06824,337.1491,86.19324,78.16224,102.6068,final
1994-12-11,1,2228,NG023,952.0,2.1638656,1.8338585,4.2804623,5.517437,265.42224,259.7361,104.829,88.238815,102.14784,final
1994-12-21,1,2228,NG023,952.0,1.3813025,1.8489146,5.0588236,6.239811,190.32039,180.56145,93.17246,89.49281,105.25915,final
1995-01-01,1,2228,NG023,952.0,1.2079831,1.4741946,4.753151,5.2865195,147.15862,128.31317,95.888115,94.81487,114.136215,final
1995-01-11,1,2228,NG023,952.0,1.0252101,1.4584733,3.6144958,4.8163867,79.56722,75.55266,93.29156,87.75628,104.98377,final
1995-01-21,1,2228,NG023,952.0,1.3802521,2.1438024,3.6134455,5.0764704,15.536765,21.09545,89.31171,85.48078,78.69865,final
1995-02-01,1,2228,NG023,952.0,2.0430672,2.3435574,4.4485292,5.945833,12.446427,16.871464,95.90811,86.320786,79.76798,final
1995-02-11,1,2228,NG023,952.0,2.2268908,3.6236343,5.6502104,8.110994,13.545167,18.645973,83.8033,81.23114,78.42843,final
1995-02-21,1,2228,NG023,952.0,2.5336134,4.2405114,6.8035717,10.207703,15.47584,21.755041,81.52811,77.615746,76.53077,final
1995-03-01,1,2228,NG023,952.0,20.844538,10.483893,25.605042,18.34804,34.80672,29.58039,166.9124,131.08185,115.11357,final
1995-03-11,1,2228,NG023,952.0,29.482143,14.819853,52.860294,29.544258,62.125,42.471638,173.9778,167.49612,141.40022,final
1995-03-21,1,2228,NG023,952.0,21.632353,13.104482,71.95904,38.40823,82.37605,53.6924,147.10365,177.29135,148.87115,final
1995-04-01,1,2228,NG023,952.0,21.956932,31.563866,73.07143,59.4882,103.125,83.782074,73.7256,121.06311,121.78697,final
1995-04-11,1,2228,NG023,952.0,32.968487,34.57822,76.55777,79.24657,135.06828,116.90182,95.932785,96.80842,114.90254,final
1995-04-21,1,2228,NG023,952.0,49.637604,35.06236,104.56302,101.204445,183.32562,149.82037,136.3814,103.16237,121.64137,final
1995-05-01,1,2228,NG023,952.0,59.52731,59.0472,142.1334,128.68777,240.80988,206.52402,100.74963,110.05749,116.20897,final
1995-05-11,1,2228,NG023,952.0,51.156513,52.34923,160.32143,146.45879,289.7395,255.24962,97.92025,109.15275,113.2526,final
1995-05-21,1,2228,NG023,952.0,69.04622,59.221954,179.73004,170.61838,356.25214,310.23105,115.29736,105.18833,114.59916,final
1995-06-01,1,2228,NG023,952.0,93.6124,67.94923,213.81512,179.52042,429.02,367.69638,135.17949,118.58586,116.45404,final
1995-06-11,1,2228,NG023,952.0,50.52206,56.49009,213.18068,183.66127,450.05988,409.36664,90.29433,115.64678,109.820595,final
1995-06-21,1,2228,NG023,952.0,66.58403,62.237534,210.71849,186.67686,495.01154,458.4997,106.464386,112.542786,107.87742,final
1995-07-01,1,2228,NG023,952.0,100.992645,65.15301,218.09874,183.88063,574.04724,492.08884,151.08781,118.11626,116.48768,final
1995-07-11,1,2228,NG023,952.0,50.52311,67.22136,218.0998,194.61191,591.60187,524.732,76.879074,111.76678,112.623344,final
1995-07-21,1,2228,NG023,952.0,108.90231,73.7999,260.41806,206.17427,650.8666,563.4695,144.54626,125.68674,115.3741,final
1995-08-01,1,2228,NG023,952.0,93.04727,65.67948,252.47269,206.70074,684.3865,570.1018,138.721,121.62106,119.87208,final
1995-08-11,1,2228,NG023,952.0,102.31092,74.19377,304.2605,213.67314,735.5409,591.94635,135.50424,141.42592,124.05485,final
1995-08-21,1,2228,NG023,952.0,97.48845,95.11628,292.84662,234.98953,763.9832,627.84064,102.369415,124.10817,121.51294,final
1995-09-01,1,2228,NG023,952.0,46.77731,73.10963,246.57669,242.41968,717.14813,633.00104,66.288,101.680145,113.18917,final
1995-09-11,1,2228,NG023,952.0,53.17017,79.24685,197.43593,247.47276,719.7962,655.7578,69.047295,80.1813,109.69166,final
1995-09-21,1,2228,NG023,952.0,71.030464,81.02357,170.97794,233.38004,724.2426,674.5438,88.3833,73.82243,107.31355,final
1995-10-01,1,2228,NG023,952.0,59.12605,52.183228,183.32669,212.45364,682.37604,661.57404,112.14137,86.60544,103.120735,final
1995-10-11,1,2228,NG023,952.0,47.232143,54.911522,177.38866,188.11832,679.0851,649.2642,87.18214,94.44399,104.55792,final
1995-10-21,1,2228,NG023,952.0,102.02941,57.309803,208.3876,164.40456,672.21216,632.7741,171.76978,125.96332,106.18371,final
1995-11-01,1,2228,NG023,952.0,19.209034,6.925875,168.47058,119.1472,598.37396,574.0205,202.99588,139.72975,104.20598,final
1995-11-11,1,2228,NG023,952.0,1.7542017,1.8646709,122.99265,66.10035,497.81726,501.6914,98.39076,180.0169,99.235405,final
1995-11-21,1,2228,NG023,952.0,0.9579832,1.1265407,21.921219,9.917087,401.28677,407.7017,97.24873,180.47237,98.44563,final
1995-12-01,1,2228,NG023,952.0,1.6638656,2.5570378,4.3760505,5.5482492,356.17337,337.1491,88.18092,88.887276,105.560234,final
1995-12-11,1,2228,NG023,952.0,1.1638656,1.8338585,3.7857144,5.517437,304.16705,259.7361,90.19598,83.534744,116.783104,final
1995-12-21,1,2228,NG023,952.0,1.6470588,1.8489146,4.47479,6.239811,234.7836,180.56145,97.052734,84.29671,129.2206,final
1996-01-01,1,2228,NG023,952.0,1.2741597,1.4741946,4.085084,5.2865195,176.9317,128.31317,96.91027,88.32028,136.4694,final
1996-01-11,1,2228,NG023,952.0,1.2615546,1.4584733,4.182773,4.8163867,130.96114,75.55266,96.951004,93.54535,168.78542,final
1996-01-21,1,2228,NG023,952.0,1.967437,2.1438024,4.503151,5.0764704,30.899162,21.09545,97.531204,94.31031,137.56866,final
1996-02-01,1,2228,NG023,952.0,5.2258406,2.3435574,8.454832,5.945833,16.915966,16.871464,139.24915,122.92196,100.20347,final
1996-02-11,1,2228,NG023,952.0,3.7888656,3.6236343,10.982143,8.110994,18.95063,18.645973,101.91604,121.898796,101.288414,final
1996-02-21,1,2228,NG023,952.0,4.079832,4.2405114,13.094538,10.207703,22.07248,21.755041,98.26115,118.98272,101.18646,final
1996-03-01,1,2228,NG023,952.0,8.705882,10.483893,16.57458,18.34804,29.114494,29.58039,88.51703,92.40424,98.65272,final
1996-03-11,1,2228,NG023,952.0,13.063025,14.819853,25.84874,29.544258,41.013657,42.471638,91.136024,89.30208,96.928734,final
1996-03-21,1,2228,NG023,952.0,12.552521,13.104482,34.321426,38.40823,51.919117,53.6924,96.951256,90.58519,96.97868,final
1996-04-01,1,2228,NG023,952.0,51.20063,31.563866,76.81618,59.4882,101.84559,83.782074,153.70538,126.86999,120.3459,final
1996-04-11,1,2228,NG023,952.0,49.965336,34.57822,113.71849,79.24657,150.54936,116.90182,138.87773,140.9179,127.60217,final
1996-04-21,1,2228,NG023,952.0,32.985294,35.06236,134.15126,101.204445,181.56721,149.82037,94.81542,131.02206,120.50559,final
1996-05-01,1,2228,NG023,952.0,55.744747,59.0472,138.69537,128.68777,232.08614,206.52402,94.84373,107.485794,112.08473,final
1996-05-11,1,2228,NG023,952.0,43.839287,52.34923,132.56934,146.45879,272.13657,255.24962,85.16119,90.82955,106.48874,final
1996-05-21,1,2228,NG023,952.0,64.99685,59.221954,164.58087,170.61838,333.0536,310.23105,108.99209,96.56215,107.23994,final
1996-06-01,1,2228,NG023,952.0,48.239494,67.94923,157.07562,179.52042,372.5872,367.69638,72.981575,87.83614,101.31228,final
1996-06-11,1,2228,NG023,952.0,55.112396,56.49009,168.34874,183.66127,414.63657,409.36664,97.75948,91.88359,101.271805,final
1996-06-21,1,2228,NG023,952.0,81.27416,62.237534,184.62605,186.67686,483.35822,458.4997,128.3125,98.93007,105.36323,final
1996-07-01,1,2228,NG023,952.0,77.54307,65.15301,213.92963,183.88063,509.70065,492.08884,117.661476,115.90899,103.543,final
1996-07-11,1,2228,NG023,952.0,62.30042,67.22136,221.11765,194.61191,522.03577,524.732,93.1863,113.27864,99.49102,final
1996-07-21,1,2228,NG023,952.0,64.984245,73.7999,204.82773,206.17427,554.03467,563.4695,88.812614,99.36236,98.34032,final
1996-08-01,1,2228,NG023,952.0,79.50315,65.67948,206.78781,206.70074,577.7931,570.1018,119.55825,100.04113,101.33737,final
1996-08-11,1,2228,NG023,952.0,77.204834,74.19377,221.69223,213.67314,611.1586,591.94635,103.80215,103.66715,103.21842,final
1996-08-21,1,2228,NG023,952.0,98.094536,95.11628,254.80252,234.98953,644.2563,627.84064,102.97479,108.25577,102.593956,final
1996-09-01,1,2228,NG023,952.0,102.515755,73.10963,277.81512,242.41968,698.53253,633.00104,137.64725,114.30583,110.271385,final
1996-09-11,1,2228,NG023,952.0,68.336136,79.24685,268.9464,247.47276,711.7563,655.7578,87.04912,108.50533,108.474884,final
1996-09-21,1,2228,NG023,952.0,95.81092,81.02357,266.6628,233.38004,726.293,674.5438,117.18988,113.96207,107.615295,final
1996-10-01,1,2228,NG023,952.0,50.138657,52.183228,214.28572,212.45364,698.8887,661.57404,96.42452,100.842514,105.59798,final
1996-10-11,1,2228,NG023,952.0,76.43803,54.911522,222.3876,188.11832,713.0263,649.2642,135.9305,117.74523,109.74562,final
1996-10-21,1,2228,NG023,952.0,38.286766,57.309803,164.86345,164.40456,686.3288,632.7741,69.47023,100.27089,108.397125,final
1996-11-01,1,2228,NG023,952.0,1.9894958,6.925875,116.71429,119.1472,608.8151,574.0205,58.607822,98.0403,106.009224,final
1996-11-11,1,2228,NG023,952.0,0.9852941,1.8646709,41.261555,66.10035,532.5956,501.6914,87.18983,65.065155,106.09921,final
1996-11-21,1,2228,NG023,952.0,1.5115546,1.1265407,4.4863443,9.917087,436.0126,407.7017,106.28437,63.59382,106.8599,final
1996-12-01,1,2228,NG023,952.0,1.9464285,2.5570378,4.4432774,5.5482492,335.44333,337.1491,91.91999,89.5246,99.50145,final
1996-12-11,1,2228,NG023,952.0,1.2531513,1.8338585,4.7111344,5.517437,268.36032,259.7361,91.5025,92.33366,103.25766,final
1996-12-21,1,2228,NG023,952.0,1.4716387,1.8489146,4.6712184,6.239811,174.02101,180.56145,94.491455,86.04432,96.47533,final
1997-01-01,1,2228,NG023,952.0,2.355042,1.4741946,5.079832,5.2865195,126.23739,128.31317,113.605515,97.99069,98.44293,final
